timestamp,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,ES_SENSOR_KB_SENT,ES_SENSOR_KB_RECV
1649257881,4,0,0,2936508,28444,875772,0,0,4,7,625,359,3,21,75,1,0,15.5053,0.992578
1649257891,2,0,0,2936496,28452,875772,0,0,4,7,631,379,3,21,75,1,0,19.1299,1.22461
1649257901,3,0,0,2936612,28460,875772,0,0,4,7,640,401,3,21,75,1,0,15.3039,0.979688
1649257911,7,0,0,2936676,28468,875772,0,0,4,7,647,422,3,21,75,1,0,15.7066,1.00547
1649257921,3,0,0,2936608,28476,875772,0,0,4,7,656,444,3,21,75,1,0,15.5053,0.992578
1649257931,7,0,0,2936632,28484,875772,0,0,4,7,663,465,3,21,75,1,0,15.5053,0.992578
1649257941,2,0,0,2936468,28492,875772,0,0,4,7,672,487,3,21,75,1,0,15.5053,0.992578
1649257951,5,0,0,2936372,28500,875772,0,0,4,7,4,508,3,21,75,1,0,15.7066,1.00547
1649257961,2,0,0,2935792,28508,875772,0,0,4,7,14,530,3,21,75,1,0,15.5053,0.992578
1649257971,4,0,0,2935832,28516,875772,0,0,4,7,23,553,3,21,75,1,0,15.3039,0.979688
1649257981,6,0,0,2936116,28524,875772,0,0,4,7,31,574,3,21,75,1,0,15.3039,0.979688
1649257991,4,0,0,2935272,28532,875800,0,0,4,7,39,595,3,21,75,1,0,15.3039,0.979688
1649258001,5,0,0,2936052,28540,875796,0,0,4,7,48,617,3,21,75,1,0,15.5053,0.992578
1649258011,4,0,0,2936004,28548,875780,0,0,4,7,57,639,3,21,75,1,0,15.7066,1.00547
1649258021,3,0,0,2935484,28556,875780,0,0,4,7,66,661,3,21,75,1,0,15.5053,0.992578
1649258031,3,0,0,2935256,28564,875772,0,0,4,7,74,9,3,21,75,1,0,19.1299,1.21172
1649258041,3,0,0,2935940,28572,875772,0,0,4,7,83,31,3,21,75,1,0,15.5053,0.992578
1649258051,6,0,0,2936288,28580,875776,0,0,4,7,90,52,3,21,75,1,0,15.3039,0.979688
1649258061,1,0,0,2935912,28588,875776,0,0,4,7,98,73,3,21,75,1,0,15.3039,0.979688
1649258071,1,0,0,2936816,28596,875776,0,0,4,7,106,94,3,21,75,1,0,18.9285,1.19883
1649258081,6,0,0,2936748,28604,875768,0,0,4,7,115,116,3,21,75,1,0,15.5053,0.992578
1649258091,7,0,0,2936276,28612,875768,0,0,4,7,123,137,3,21,75,1,0,19.1299,1.21172
1649258101,6,0,0,2935616,28620,875768,0,0,4,7,130,158,3,21,75,1,0,15.1025,0.966797
1649258111,6,0,0,2936080,28628,875788,0,0,4,7,139,179,3,21,75,1,0,15.3039,0.979688
1649258121,7,0,0,2936260,28636,875780,0,0,4,7,148,201,3,21,75,1,0,15.3039,0.979688
1649258131,7,0,0,2936392,28640,875804,0,0,4,7,156,223,3,21,75,1,0,15.5053,0.992578
1649258141,7,0,0,2936372,28644,875804,0,0,4,7,165,245,3,21,75,1,0,15.5053,0.979688
1649258151,7,0,0,2935908,28652,875808,0,0,4,7,172,266,3,21,75,1,0,15.3039,0.979688
1649258161,6,0,0,2935856,28660,875808,0,0,4,7,178,284,3,21,75,1,0,15.7066,1.00547
1649258171,5,0,0,2935888,28668,875988,0,0,4,7,185,304,3,21,75,1,0,15.3039,0.979688
1649258181,6,0,0,2936464,28676,875988,0,0,4,7,193,326,3,21,75,1,0,18.9285,1.19883
1649258191,5,0,0,2934896,28684,877008,0,0,4,7,201,346,3,21,75,1,0,15.7066,0.992578
1649258201,9,0,0,2935432,28692,876896,0,0,4,7,210,368,3,21,75,1,0,15.5053,0.992578
